step,agent_id,x,y,toxicload
2420,1,610.6338484108427,23.5,0.0
2421,1,610.6338484108427,23.5,0.0
2422,1,610.6338484108427,23.5,0.0
2423,1,610.6338484108427,23.5,0.0
2424,1,610.6338484108427,23.5,0.0
2425,1,610.6338484108427,23.5,0.0
2426,1,610.6338484108427,23.5,0.0
2427,1,610.6338484108427,23.5,0.0
2428,1,610.6338484108427,23.5,0.0
2429,1,610.6338484108427,23.5,0.0
2430,1,610.6338484108427,23.5,0.0
2431,1,610.6338484108427,23.5,0.0
2432,1,610.6338484108427,23.5,0.0
2433,1,610.6338484108427,23.5,0.0
2434,1,610.6338484108427,23.5,0.0
2435,1,610.6338484108427,23.5,0.0
2436,1,610.6338484108427,23.5,0.0
2437,1,610.6338484108427,23.5,0.0
2438,1,610.6338484108427,23.5,0.0
2439,1,610.6338484108427,23.5,0.0
2440,1,610.6338484108427,23.5,0.0
2441,1,610.6338484108427,23.5,0.0
2442,1,610.6338484108427,23.5,0.0
2443,1,610.6338484108427,23.5,0.0
2444,1,610.6338484108427,23.5,0.0
2445,1,610.6338484108427,23.5,0.0
2446,1,610.6338484108427,23.5,0.0
2447,1,610.6338484108427,23.5,0.0
2448,1,610.6338484108427,23.5,0.0
2449,1,610.6338484108427,23.5,0.0
2450,1,610.6338484108427,23.5,0.0
2451,1,610.6338484108427,23.5,0.0
2452,1,610.6338484108427,23.5,0.0
2453,1,610.6338484108427,23.5,0.0
2454,1,610.6338484108427,23.5,0.0
2455,1,610.6338484108427,23.5,0.0
2456,1,610.6338484108427,23.5,0.0
2457,1,610.6338484108427,23.5,0.0
2458,1,610.6338484108427,23.5,0.0
2459,1,610.6338484108427,23.5,0.0
2460,1,610.6338484108427,23.5,0.0
2461,1,610.6338484108427,23.5,0.0
2462,1,610.6338484108427,23.5,0.0
2463,1,610.6338484108427,23.5,0.0
2464,1,610.6338484108427,23.5,0.0
2465,1,610.6338484108427,23.5,0.0
2466,1,610.6338484108427,23.5,0.0
2467,1,610.6338484108427,23.5,0.0
2468,1,610.6338484108427,23.5,0.0
2469,1,610.6338484108427,23.5,0.0
2470,1,610.6338484108427,23.5,0.0
2471,1,610.6338484108427,23.5,0.0
2472,1,610.6338484108427,23.5,0.0
2473,1,610.6338484108427,23.5,0.0
2474,1,610.6338484108427,23.5,0.0
2475,1,610.6338484108427,23.5,0.0
2476,1,610.6338484108427,23.5,0.0
2477,1,610.6338484108427,23.5,0.0
2478,1,610.6338484108427,23.5,0.0
2479,1,610.6338484108427,23.5,0.0
2480,1,610.6338484108427,23.5,0.0
2481,1,610.6338484108427,23.5,0.0
2482,1,610.6338484108427,23.5,0.0
2483,1,610.6338484108427,23.5,0.0
2484,1,610.6338484108427,23.5,0.0
2485,1,610.6338484108427,23.5,0.0
2486,1,610.6338484108427,23.5,0.0
2487,1,610.6338484108427,23.5,0.0
2488,1,610.6338484108427,23.5,0.0
2489,1,610.6338484108427,23.5,0.0
2490,1,610.6338484108427,23.5,0.0
2491,1,610.6338484108427,23.5,0.0
2492,1,610.6338484108427,23.5,0.0
2493,1,610.6338484108427,23.5,0.0
2494,1,610.6338484108427,23.5,0.0
2495,1,610.6338484108427,23.5,0.0
2496,1,610.6338484108427,23.5,0.0
2497,1,610.6338484108427,23.5,0.0
2498,1,610.6338484108427,23.5,0.0
2499,1,610.6338484108427,23.5,0.0
2500,1,610.6338484108427,23.5,0.0
2501,1,610.6338484108427,23.5,0.0
2502,1,610.6338484108427,23.5,0.0
2503,1,610.6338484108427,23.5,0.0
2504,1,610.6338484108427,23.5,0.0
2505,1,610.6338484108427,23.5,0.0
2506,1,610.6338484108427,23.5,0.0
2507,1,610.6338484108427,23.5,0.0
2508,1,610.6338484108427,23.5,0.0
2509,1,610.6338484108427,23.5,0.0
2510,1,610.6338484108427,23.5,0.0
2511,1,610.6338484108427,23.5,0.0
2512,1,610.6338484108427,23.5,0.0
2513,1,610.6338484108427,23.5,0.0
2514,1,610.6338484108427,23.5,0.0
2515,1,610.6338484108427,23.5,0.0
2516,1,610.6338484108427,23.5,0.0
2517,1,610.6338484108427,23.5,0.0
2518,1,610.6338484108427,23.5,0.0
2519,1,610.6338484108427,23.5,0.0
2520,1,610.6338484108427,23.5,0.0
2521,1,610.6338484108427,23.5,0.0
2522,1,610.6338484108427,23.5,0.0
2523,1,610.6338484108427,23.5,0.0
2524,1,610.6338484108427,23.5,0.0
2525,1,610.6338484108427,23.5,0.0
2526,1,610.6338484108427,23.5,0.0
2527,1,610.6338484108427,23.5,0.0
2528,1,610.6338484108427,23.5,0.0
2529,1,610.6338484108427,23.5,0.0
2530,1,610.6338484108427,23.5,0.0
2531,1,610.6338484108427,23.5,0.0
2532,1,610.6338484108427,23.5,0.0
2533,1,610.6338484108427,23.5,0.0
2534,1,610.6338484108427,23.5,0.0
2535,1,610.6338484108427,23.5,0.0
2536,1,610.6338484108427,23.5,0.0
2537,1,610.6338484108427,23.5,0.0
2538,1,610.6338484108427,23.5,0.0
2539,1,610.6338484108427,23.5,0.0
2540,1,610.6338484108427,23.5,0.0
2541,1,610.6338484108427,23.5,0.0
2542,1,610.6338484108427,23.5,0.0
2543,1,610.6338484108427,23.5,0.0
2544,1,610.6338484108427,23.5,0.0
2545,1,610.6338484108427,23.5,0.0
2546,1,610.6338484108427,23.5,0.0
2547,1,610.6338484108427,23.5,0.0
2548,1,610.6338484108427,23.5,0.0
2549,1,610.6338484108427,23.5,0.0
2550,1,610.6338484108427,23.5,0.0
2551,1,610.6338484108427,23.5,0.0
2552,1,610.6338484108427,23.5,0.0
2553,1,610.6338484108427,23.5,0.0
2554,1,610.6338484108427,23.5,0.0
2555,1,610.6338484108427,23.5,0.0
2556,1,610.6338484108427,23.5,0.0
2557,1,610.6338484108427,23.5,0.0
2558,1,610.6338484108427,23.5,0.0
2559,1,610.6338484108427,23.5,0.0
2560,1,610.6338484108427,23.5,0.0
2561,1,610.6338484108427,23.5,0.0
2562,1,610.6338484108427,23.5,0.0
2563,1,610.6338484108427,23.5,0.0
2564,1,610.6338484108427,23.5,0.0
2565,1,610.6338484108427,23.5,0.0
2566,1,610.6338484108427,23.5,0.0
2567,1,610.6338484108427,23.5,0.0
2568,1,610.6338484108427,23.5,0.0
2569,1,610.6338484108427,23.5,0.0
2570,1,610.6338484108427,23.5,0.0
2571,1,610.6338484108427,23.5,0.0
2572,1,610.6338484108427,23.5,0.0
2573,1,610.6338484108427,23.5,0.0
2574,1,610.6338484108427,23.5,0.0
2575,1,610.6338484108427,23.5,0.0
2576,1,610.6338484108427,23.5,0.0
2577,1,610.6338484108427,23.5,0.0
2578,1,610.6338484108427,23.5,0.0
2579,1,610.6338484108427,23.5,0.0
2580,1,610.6338484108427,23.5,0.0
2581,1,610.6338484108427,23.5,0.0
2582,1,610.6338484108427,23.5,0.0
2583,1,610.6338484108427,23.5,0.0
2584,1,610.6338484108427,23.5,0.0
2585,1,610.6338484108427,23.5,0.0
2586,1,610.6338484108427,23.5,0.0
2587,1,610.6338484108427,23.5,0.0
2588,1,610.6338484108427,23.5,0.0
2589,1,610.6338484108427,23.5,0.0
2590,1,610.6338484108427,23.5,0.0
2591,1,610.6338484108427,23.5,0.0
2592,1,610.6338484108427,23.5,0.0
2593,1,610.6338484108427,23.5,0.0
2594,1,610.6338484108427,23.5,0.0
2595,1,610.6338484108427,23.5,0.0
2596,1,610.6338484108427,23.5,0.0
2597,1,610.6338484108427,23.5,0.0
2598,1,610.6338484108427,23.5,0.0
2599,1,610.6338484108427,23.5,0.0
2600,1,610.6338484108427,23.5,0.0
2601,1,610.6338484108427,23.5,0.0
2602,1,610.6338484108427,23.5,0.0
2603,1,610.6338484108427,23.5,0.0
2604,1,610.6338484108427,23.5,0.0
2605,1,610.6338484108427,23.5,0.0
2606,1,610.6338484108427,23.5,0.0
2607,1,610.6338484108427,23.5,0.0
2608,1,610.6338484108427,23.5,0.0
2609,1,610.6338484108427,23.5,0.0
2610,1,610.6338484108427,23.5,0.0
2611,1,610.6338484108427,23.5,0.0
2612,1,610.6338484108427,23.5,0.0
2613,1,610.6338484108427,23.5,0.0
2614,1,610.6338484108427,23.5,0.0
2615,1,610.6338484108427,23.5,0.0
2616,1,610.6338484108427,23.5,0.0
2617,1,610.6338484108427,23.5,0.0
2618,1,610.6338484108427,23.5,0.0
2619,1,610.6338484108427,23.5,0.0
2620,1,610.6338484108427,23.5,0.0
2621,1,610.6338484108427,23.5,0.0
2622,1,610.6338484108427,23.5,0.0
2623,1,610.6338484108427,23.5,0.0
2624,1,610.6338484108427,23.5,0.0
2625,1,610.6338484108427,23.5,0.0
2626,1,610.6338484108427,23.5,0.0
2627,1,610.6338484108427,23.5,0.0
2628,1,610.6338484108427,23.5,0.0
2629,1,610.6338484108427,23.5,0.0
2630,1,610.6338484108427,23.5,0.0
2631,1,610.6338484108427,23.5,0.0
2632,1,610.6338484108427,23.5,0.0
2633,1,610.6338484108427,23.5,0.0
2634,1,610.6338484108427,23.5,0.0
2635,1,610.6338484108427,23.5,0.0
2636,1,610.6338484108427,23.5,0.0
2637,1,610.6338484108427,23.5,0.0
2638,1,610.6338484108427,23.5,0.0
2639,1,610.6338484108427,23.5,0.0
2640,1,610.6338484108427,23.5,0.0
2641,1,610.6338484108427,23.5,0.0
2642,1,610.6338484108427,23.5,0.0
2643,1,610.6338484108427,23.5,0.0
2644,1,610.6338484108427,23.5,0.0
2645,1,610.6338484108427,23.5,0.0
2646,1,610.6338484108427,23.5,0.0
2647,1,610.6338484108427,23.5,0.0
2648,1,610.6338484108427,23.5,0.0
2649,1,610.6338484108427,23.5,0.0
2650,1,610.6338484108427,23.5,0.0
2651,1,610.6338484108427,23.5,0.0
2652,1,610.6338484108427,23.5,0.0
2653,1,610.6338484108427,23.5,0.0
2654,1,610.6338484108427,23.5,0.0
2655,1,610.6338484108427,23.5,0.0
2656,1,610.6338484108427,23.5,0.0
2657,1,610.6338484108427,23.5,0.0
2658,1,610.6338484108427,23.5,0.0
2659,1,610.6338484108427,23.5,0.0
2660,1,610.6338484108427,23.5,0.0
2661,1,610.6338484108427,23.5,0.0
2662,1,610.6338484108427,23.5,0.0
2663,1,610.6338484108427,23.5,0.0
2664,1,610.6338484108427,23.5,0.0
2665,1,610.6338484108427,23.5,0.0
2666,1,610.6338484108427,23.5,0.0
2667,1,610.6338484108427,23.5,0.0
2668,1,610.6338484108427,23.5,0.0
2669,1,610.6338484108427,23.5,0.0
2670,1,610.6338484108427,23.5,0.0
2671,1,610.6338484108427,23.5,0.0
2672,1,610.6338484108427,23.5,0.0
2673,1,610.6338484108427,23.5,0.0
2674,1,610.6338484108427,23.5,0.0
2675,1,610.6338484108427,23.5,0.0
2676,1,610.6338484108427,23.5,0.0
2677,1,610.6338484108427,23.5,0.0
2678,1,610.6338484108427,23.5,0.0
2679,1,610.6338484108427,23.5,0.0
2680,1,610.6338484108427,23.5,0.0
2681,1,610.6338484108427,23.5,0.0
2682,1,610.6338484108427,23.5,0.0
2683,1,610.6338484108427,23.5,0.0
2684,1,610.6338484108427,23.5,0.0
2685,1,610.6338484108427,23.5,0.0
2686,1,610.6338484108427,23.5,0.0
2687,1,610.6338484108427,23.5,0.0
2688,1,610.6338484108427,23.5,0.0
2689,1,610.6338484108427,23.5,0.0
2690,1,610.6338484108427,23.5,0.0
2691,1,610.6338484108427,23.5,0.0
2692,1,610.6338484108427,23.5,0.0
2693,1,610.6338484108427,23.5,0.0
2694,1,610.6338484108427,23.5,0.0
2695,1,610.6338484108427,23.5,0.0
2696,1,610.6338484108427,23.5,0.0
2697,1,610.6338484108427,23.5,0.0
2698,1,610.6338484108427,23.5,0.0
2699,1,610.6338484108427,23.5,0.0
2700,1,610.6338484108427,23.5,0.0
2701,1,610.6338484108427,23.5,0.0
2702,1,610.6338484108427,23.5,0.0
2703,1,610.6338484108427,23.5,0.0
2704,1,610.6338484108427,23.5,0.0
2705,1,610.6338484108427,23.5,0.0
2706,1,610.6338484108427,23.5,0.0
2707,1,610.6338484108427,23.5,0.0
2708,1,610.6338484108427,23.5,0.0
2709,1,610.6338484108427,23.5,0.0
2710,1,610.6338484108427,23.5,0.0
2711,1,610.6338484108427,23.5,0.0
2712,1,610.6338484108427,23.5,0.0
2713,1,610.6338484108427,23.5,0.0
2714,1,610.6338484108427,23.5,0.0
2715,1,610.6338484108427,23.5,0.0
2716,1,610.6338484108427,23.5,0.0
2717,1,610.6338484108427,23.5,0.0
2718,1,610.6338484108427,23.5,0.0
2719,1,610.6338484108427,23.5,0.0
2720,1,610.6338484108427,23.5,0.0
2721,1,610.6338484108427,23.5,0.0
2722,1,610.6338484108427,23.5,0.0
2723,1,610.6338484108427,23.5,0.0
2724,1,610.6338484108427,23.5,0.0
2725,1,610.6338484108427,23.5,0.0
2726,1,610.6338484108427,23.5,0.0
2727,1,610.6338484108427,23.5,0.0
2728,1,610.6338484108427,23.5,0.0
2729,1,610.6338484108427,23.5,0.0
2730,1,610.6338484108427,23.5,0.0
2731,1,610.6338484108427,23.5,0.0
2732,1,610.6338484108427,23.5,0.0
2733,1,610.6338484108427,23.5,0.0
2734,1,610.6338484108427,23.5,0.0
2735,1,610.6338484108427,23.5,0.0
2736,1,610.6338484108427,23.5,0.0
2737,1,610.6338484108427,23.5,0.0
2738,1,610.6338484108427,23.5,0.0
2739,1,610.6338484108427,23.5,0.0
2740,1,610.6338484108427,23.5,0.0
2741,1,610.6338484108427,23.5,0.0
2742,1,610.6338484108427,23.5,0.0
2743,1,610.6338484108427,23.5,0.0
2744,1,610.6338484108427,23.5,0.0
2745,1,610.6338484108427,23.5,0.0
2746,1,610.6338484108427,23.5,0.0
2747,1,610.6338484108427,23.5,0.0
2748,1,610.6338484108427,23.5,0.0
2749,1,610.6338484108427,23.5,0.0
2750,1,610.6338484108427,23.5,0.0
2751,1,610.6338484108427,23.5,0.0
2752,1,610.6338484108427,23.5,0.0
2753,1,610.6338484108427,23.5,0.0
2754,1,610.6338484108427,23.5,0.0
2755,1,610.6338484108427,23.5,0.0
2756,1,610.6338484108427,23.5,0.0
2757,1,610.6338484108427,23.5,0.0
2758,1,610.6338484108427,23.5,0.0
2759,1,610.6338484108427,23.5,0.0
2760,1,610.6338484108427,23.5,0.0
2761,1,610.6338484108427,23.5,0.0
2762,1,610.6338484108427,23.5,0.0
2763,1,610.6338484108427,23.5,0.0
2764,1,610.6338484108427,23.5,0.0
2765,1,610.6338484108427,23.5,0.0
2766,1,610.6338484108427,23.5,0.0
2767,1,610.6338484108427,23.5,0.0
2768,1,610.6338484108427,23.5,0.0
2769,1,610.6338484108427,23.5,0.0
2770,1,610.6338484108427,23.5,0.0
2771,1,610.6338484108427,23.5,0.0
2772,1,610.6338484108427,23.5,0.0
2773,1,610.6338484108427,23.5,0.0
2774,1,610.6338484108427,23.5,0.0
2775,1,610.6338484108427,23.5,0.0
2776,1,610.6338484108427,23.5,0.0
2777,1,610.6338484108427,23.5,0.0
2778,1,610.6338484108427,23.5,0.0
2779,1,610.6338484108427,23.5,0.0
2780,1,610.6338484108427,23.5,0.0
2781,1,610.6338484108427,23.5,0.0
2782,1,610.6338484108427,23.5,0.0
2783,1,610.6338484108427,23.5,0.0
2784,1,610.6338484108427,23.5,0.0
2785,1,610.6338484108427,23.5,0.0
2786,1,610.6338484108427,23.5,0.0
2787,1,610.6338484108427,23.5,0.0
2788,1,610.6338484108427,23.5,0.0
2789,1,610.6338484108427,23.5,0.0
2790,1,610.6338484108427,23.5,0.0
2791,1,610.6338484108427,23.5,0.0
2792,1,610.6338484108427,23.5,0.0
2793,1,610.6338484108427,23.5,0.0
2794,1,610.6338484108427,23.5,0.0
2795,1,610.6338484108427,23.5,0.0
2796,1,610.6338484108427,23.5,0.0
2797,1,610.6338484108427,23.5,0.0
2798,1,610.6338484108427,23.5,0.0
2799,1,610.6338484108427,23.5,0.0
2800,1,610.6338484108427,23.5,0.0
2801,1,610.6338484108427,23.5,0.0
2802,1,610.6338484108427,23.5,0.0
2803,1,610.6338484108427,23.5,0.0
2804,1,610.6338484108427,23.5,0.0
2805,1,610.6338484108427,23.5,0.0
2806,1,610.6338484108427,23.5,0.0
2807,1,610.6338484108427,23.5,0.0
2808,1,610.6338484108427,23.5,0.0
2809,1,610.6338484108427,23.5,0.0
2810,1,610.6338484108427,23.5,0.0
2811,1,610.6338484108427,23.5,0.0
2812,1,610.6338484108427,23.5,0.0
2813,1,610.6338484108427,23.5,0.0
2814,1,610.6338484108427,23.5,0.0
2815,1,610.6338484108427,23.5,0.0
2816,1,610.6338484108427,23.5,0.0
2817,1,610.6338484108427,23.5,0.0
2818,1,610.6338484108427,23.5,0.0
2819,1,610.6338484108427,23.5,0.0
2820,1,610.6338484108427,23.5,0.0
2821,1,610.6338484108427,23.5,0.0
2822,1,610.6338484108427,23.5,0.0
2823,1,610.6338484108427,23.5,0.0
2824,1,610.6338484108427,23.5,0.0
2825,1,610.6338484108427,23.5,0.0
2826,1,610.6338484108427,23.5,0.0
2827,1,610.6338484108427,23.5,0.0
2828,1,610.6338484108427,23.5,0.0
2829,1,610.6338484108427,23.5,0.0
2830,1,610.6338484108427,23.5,0.0
2831,1,610.6338484108427,23.5,0.0
2832,1,610.6338484108427,23.5,0.0
2833,1,610.6338484108427,23.5,0.0
2834,1,610.6338484108427,23.5,0.0
2835,1,610.6338484108427,23.5,0.0
2836,1,610.6338484108427,23.5,0.0
2837,1,610.6338484108427,23.5,0.0
2838,1,610.6338484108427,23.5,0.0
2839,1,610.6338484108427,23.5,0.0
2840,1,610.6338484108427,23.5,0.0
2841,1,610.6338484108427,23.5,0.0
2842,1,610.6338484108427,23.5,0.0
2843,1,610.6338484108427,23.5,0.0
2844,1,610.6338484108427,23.5,0.0
2845,1,610.6338484108427,23.5,0.0
2846,1,610.6338484108427,23.5,0.0
2847,1,610.6338484108427,23.5,0.0
2848,1,610.6338484108427,23.5,0.0
2849,1,610.6338484108427,23.5,0.0
2850,1,610.6338484108427,23.5,0.0
2851,1,610.6338484108427,23.5,0.0
2852,1,610.6338484108427,23.5,0.0
2853,1,610.6338484108427,23.5,0.0
2854,1,610.6338484108427,23.5,0.0
2855,1,610.6338484108427,23.5,0.0
2856,1,610.6338484108427,23.5,0.0
2857,1,610.6338484108427,23.5,0.0
2858,1,610.6338484108427,23.5,0.0
2859,1,610.6338484108427,23.5,0.0
2860,1,610.6338484108427,23.5,0.0
2861,1,610.6338484108427,23.5,0.0
2862,1,610.6338484108427,23.5,0.0
2863,1,610.6338484108427,23.5,0.0
2864,1,610.6338484108427,23.5,0.0
2865,1,610.6338484108427,23.5,0.0
2866,1,610.6338484108427,23.5,0.0
2867,1,610.6338484108427,23.5,0.0
2868,1,610.6338484108427,23.5,0.0
2869,1,610.6338484108427,23.5,0.0
2870,1,610.6338484108427,23.5,0.0
2871,1,610.6338484108427,23.5,0.0
2872,1,610.6338484108427,23.5,0.0
2873,1,610.6338484108427,23.5,0.0
2874,1,610.6338484108427,23.5,0.0
2875,1,610.6338484108427,23.5,0.0
2876,1,610.6338484108427,23.5,0.0
2877,1,610.6338484108427,23.5,0.0
2878,1,610.6338484108427,23.5,0.0
2879,1,610.6338484108427,23.5,0.0
2880,1,610.6338484108427,23.5,0.0
2881,1,610.6338484108427,23.5,0.0
2882,1,610.6338484108427,23.5,0.0
2883,1,610.6338484108427,23.5,0.0
2884,1,610.6338484108427,23.5,0.0
2885,1,610.6338484108427,23.5,0.0
2886,1,610.6338484108427,23.5,0.0
2887,1,610.6338484108427,23.5,0.0
2888,1,610.6338484108427,23.5,0.0
2889,1,610.6338484108427,23.5,0.0
2890,1,610.6338484108427,23.5,0.0
2891,1,610.6338484108427,23.5,0.0
2892,1,610.6338484108427,23.5,0.0
2893,1,610.6338484108427,23.5,0.0
2894,1,610.6338484108427,23.5,0.0
2895,1,610.6338484108427,23.5,0.0
2896,1,610.6338484108427,23.5,0.0
2897,1,610.6338484108427,23.5,0.0
2898,1,610.6338484108427,23.5,0.0
2899,1,610.6338484108427,23.5,0.0
2900,1,610.6338484108427,23.5,0.0
2901,1,610.6338484108427,23.5,0.0
2902,1,610.6338484108427,23.5,0.0
2903,1,610.6338484108427,23.5,0.0
2904,1,610.6338484108427,23.5,0.0
2905,1,610.6338484108427,23.5,0.0
2906,1,610.6338484108427,23.5,0.0
2907,1,610.6338484108427,23.5,0.0
2908,1,610.6338484108427,23.5,0.0
2909,1,610.6338484108427,23.5,0.0
2910,1,610.6338484108427,23.5,0.0
2911,1,610.6338484108427,23.5,0.0
2912,1,610.6338484108427,23.5,0.0
2913,1,610.6338484108427,23.5,0.0
2914,1,610.6338484108427,23.5,0.0
2915,1,610.6338484108427,23.5,0.0
2916,1,610.6338484108427,23.5,0.0
2917,1,610.6338484108427,23.5,0.0
2918,1,610.6338484108427,23.5,0.0
2919,1,610.6338484108427,23.5,0.0
2920,1,610.6338484108427,23.5,0.0
2921,1,610.6338484108427,23.5,0.0
2922,1,610.6338484108427,23.5,0.0
2923,1,610.6338484108427,23.5,0.0
2924,1,610.6338484108427,23.5,0.0
2925,1,610.6338484108427,23.5,0.0
2926,1,610.6338484108427,23.5,0.0
2927,1,610.6338484108427,23.5,0.0
2928,1,610.6338484108427,23.5,0.0
2929,1,610.6338484108427,23.5,0.0
2930,1,610.6338484108427,23.5,0.0
2931,1,610.6338484108427,23.5,0.0
2932,1,610.6338484108427,23.5,0.0
2933,1,610.6338484108427,23.5,0.0
2934,1,610.6338484108427,23.5,0.0
2935,1,610.6338484108427,23.5,0.0
2936,1,610.6338484108427,23.5,0.0
2937,1,610.6338484108427,23.5,0.0
2938,1,610.6338484108427,23.5,0.0
2939,1,610.6338484108427,23.5,0.0
2940,1,610.6338484108427,23.5,0.0
2941,1,610.6338484108427,23.5,0.0
2942,1,610.6338484108427,23.5,0.0
2943,1,610.6338484108427,23.5,0.0
2944,1,610.6338484108427,23.5,0.0
2945,1,610.6338484108427,23.5,0.0
2946,1,610.6338484108427,23.5,0.0
2947,1,610.6338484108427,23.5,0.0
2948,1,610.6338484108427,23.5,0.0
2949,1,610.6338484108427,23.5,0.0
2950,1,610.6338484108427,23.5,0.0
2951,1,610.6338484108427,23.5,0.0
2952,1,610.6338484108427,23.5,0.0
2953,1,610.6338484108427,23.5,0.0
2954,1,610.6338484108427,23.5,0.0
2955,1,610.6338484108427,23.5,0.0
2956,1,610.6338484108427,23.5,0.0
2957,1,610.6338484108427,23.5,0.0
2958,1,610.6338484108427,23.5,0.0
2959,1,610.6338484108427,23.5,0.0
2960,1,610.6338484108427,23.5,0.0
2961,1,610.6338484108427,23.5,0.0
2962,1,610.6338484108427,23.5,0.0
2963,1,610.6338484108427,23.5,0.0
2964,1,610.6338484108427,23.5,0.0
2965,1,610.6338484108427,23.5,0.0
2966,1,610.6338484108427,23.5,0.0
2967,1,610.6338484108427,23.5,0.0
2968,1,610.6338484108427,23.5,0.0
2969,1,610.6338484108427,23.5,0.0
2970,1,610.6338484108427,23.5,0.0
2971,1,610.6338484108427,23.5,0.0
2972,1,610.6338484108427,23.5,0.0
2973,1,610.6338484108427,23.5,0.0
2974,1,610.6338484108427,23.5,0.0
2975,1,610.6338484108427,23.5,0.0
2976,1,610.6338484108427,23.5,0.0
2977,1,610.6338484108427,23.5,0.0
2978,1,610.6338484108427,23.5,0.0
2979,1,610.6338484108427,23.5,0.0
2980,1,610.6338484108427,23.5,0.0
2981,1,610.6338484108427,23.5,0.0
2982,1,610.6338484108427,23.5,0.0
2983,1,610.6338484108427,23.5,0.0
2984,1,610.6338484108427,23.5,0.0
2985,1,610.6338484108427,23.5,0.0
2986,1,610.6338484108427,23.5,0.0
2987,1,610.6338484108427,23.5,0.0
2988,1,610.6338484108427,23.5,0.0
2989,1,610.6338484108427,23.5,0.0
2990,1,610.6338484108427,23.5,0.0
2991,1,610.6338484108427,23.5,0.0
2992,1,610.6338484108427,23.5,0.0
2993,1,610.6338484108427,23.5,0.0
2994,1,610.6338484108427,23.5,0.0
2995,1,610.6338484108427,23.5,0.0
2996,1,610.6338484108427,23.5,0.0
2997,1,610.6338484108427,23.5,0.0
2998,1,610.6338484108427,23.5,0.0
2999,1,610.6338484108427,23.5,0.0
3000,1,610.6338484108427,23.5,0.0
3001,1,610.6338484108427,23.5,0.0
3002,1,610.6338484108427,23.5,0.0
3003,1,610.6338484108427,23.5,0.0
3004,1,610.6338484108427,23.5,0.0
3005,1,610.6338484108427,23.5,0.0
3006,1,610.6338484108427,23.5,0.0
3007,1,610.6338484108427,23.5,0.0
3008,1,610.6338484108427,23.5,0.0
3009,1,610.6338484108427,23.5,0.0
3010,1,610.6338484108427,23.5,0.0
3011,1,610.6338484108427,23.5,0.0
3012,1,610.6338484108427,23.5,0.0
3013,1,610.6338484108427,23.5,0.0
3014,1,610.6338484108427,23.5,0.0
3015,1,610.6338484108427,23.5,0.0
3016,1,610.6338484108427,23.5,0.0
3017,1,610.6338484108427,23.5,0.0
3018,1,610.6338484108427,23.5,0.0
3019,1,610.6338484108427,23.5,0.0
3020,1,610.6338484108427,23.5,0.0
3021,1,610.6338484108427,23.5,0.0
3022,1,610.6338484108427,23.5,0.0
3023,1,610.6338484108427,23.5,0.0
3024,1,610.6338484108427,23.5,0.0
3025,1,610.6338484108427,23.5,0.0
3026,1,610.6338484108427,23.5,0.0
3027,1,610.6338484108427,23.5,0.0
3028,1,610.6338484108427,23.5,0.0
3029,1,610.6338484108427,23.5,0.0
3030,1,610.6338484108427,23.5,0.0
3031,1,610.6338484108427,23.5,0.0
3032,1,610.6338484108427,23.5,0.0
3033,1,610.6338484108427,23.5,0.0
3034,1,610.6338484108427,23.5,0.0
3035,1,610.6338484108427,23.5,0.0
3036,1,610.6338484108427,23.5,0.0
3037,1,610.6338484108427,23.5,0.0
3038,1,610.6338484108427,23.5,0.0
3039,1,610.6338484108427,23.5,0.0
3040,1,610.6338484108427,23.5,0.0
3041,1,610.6338484108427,23.5,0.0
3042,1,610.6338484108427,23.5,0.0
3043,1,610.6338484108427,23.5,0.0
3044,1,610.6338484108427,23.5,0.0
3045,1,610.6338484108427,23.5,0.0
3046,1,610.6338484108427,23.5,0.0
3047,1,610.6338484108427,23.5,0.0
3048,1,610.6338484108427,23.5,0.0
3049,1,610.6338484108427,23.5,0.0
3050,1,610.6338484108427,23.5,0.0
3051,1,610.6338484108427,23.5,0.0
3052,1,610.6338484108427,23.5,0.0
3053,1,610.6338484108427,23.5,0.0
3054,1,610.6338484108427,23.5,0.0
3055,1,610.6338484108427,23.5,0.0
3056,1,610.6338484108427,23.5,0.0
3057,1,610.6338484108427,23.5,0.0
3058,1,610.6338484108427,23.5,0.0
3059,1,610.6338484108427,23.5,0.0
3060,1,610.6338484108427,23.5,0.0
3061,1,610.6338484108427,23.5,0.0
3062,1,610.6338484108427,23.5,0.0
3063,1,610.6338484108427,23.5,0.0
3064,1,610.6338484108427,23.5,0.0
3065,1,610.6338484108427,23.5,0.0
3066,1,610.6338484108427,23.5,0.0
3067,1,610.6338484108427,23.5,0.0
3068,1,610.6338484108427,23.5,0.0
3069,1,610.6338484108427,23.5,0.0
3070,1,610.6338484108427,23.5,0.0
3071,1,610.6338484108427,23.5,0.0
3072,1,610.6338484108427,23.5,0.0
3073,1,610.6338484108427,23.5,0.0
3074,1,610.6338484108427,23.5,0.0
3075,1,610.6338484108427,23.5,0.0
3076,1,610.6338484108427,23.5,0.0
3077,1,610.6338484108427,23.5,0.0
3078,1,610.6338484108427,23.5,0.0
3079,1,610.6338484108427,23.5,0.0
3080,1,610.6338484108427,23.5,0.0
3081,1,610.6338484108427,23.5,0.0
3082,1,610.6338484108427,23.5,0.0
3083,1,610.6338484108427,23.5,0.0
3084,1,610.6338484108427,23.5,0.0
